SampleRowID,StationCode,SampleDate,SampleTime,SampleID,GearConditionCode,SampleWeight,TrapSampleType,Cone,DepthAdjust,Q_SID,Velocity,Area_sq_ft,volume,Acre_feet
32071,gate 5,2/1/22,9:17,32_22,n,0.899305556,N,1,27,9106,3.040895062,7.66,1809886.005,46.20149985
32072,gate 6,2/1/22,8:41,32_22,n,0.995833333,N,0.5,48,9106,2.847226821,24.6,6026394.734,69.46292212
32073,gate 7,2/1/22,10:02,32_22,n,0.988194444,N,1,28,9106,2.824052133,8.25,1989219.961,46.21176217
32074,gate 8,2/1/22,9:15,32_22,n,0.930555556,N,1,27,9106,2.867871622,7.66,1766218.888,43.57268751
32075,gate 1,2/2/22,8:56,33_22,tb,1.015972222,N,1,27,9023,2.068208333,7.66,1390652.529,31.42309256
32076,gate 5,2/2/22,10:49,33_22,n,1.063888889,N,1,27,9023,3.053578431,7.66,2150046.559,46.39420321
32077,gate 6,2/2/22,9:20,33_22,n,0.953472222,N,1,48,9023,2.784133333,24.6,5642179.838,135.8472992
32078,gate 7,2/2/22,9:51,33_22,n,0.992361111,N,1,27,9023,2.705791667,7.66,1777078.464,41.1101438
32079,gate 8,2/2/22,10:59,33_22,n,1.072222222,N,1,27,9023,2.946955128,7.66,2091225.371,44.77423395
32080,gate 1,2/3/22,9:03,34_22,pb,1.004861111,N,1,27,8987,1.921777164,7.66,1278060.991,29.19830693
32081,gate 5,2/3/22,9:51,34_22,n,0.959722222,N,1,27,8987,3.001513158,7.66,1906462.708,45.60315528
32082,gate 6,2/3/22,9:06,34_22,n,0.990277778,N,1,48,8987,2.913372093,24.6,6131995.66,142.1532962
32083,gate 7,2/3/22,10:10,34_22,n,1.013194444,N,1,27,8987,2.585492424,7.66,1733718.492,39.28239068
32084,gate 8,2/3/22,11:02,34_22,n,1.002083333,N,1,28,8987,2.619308943,8.25,1870933.088,42.86141907
32085,gate 1,2/4/22,12:59,35_22,n,1.163888889,N,1,27,8953,1.929958333,7.66,1486626.833,29.32260661
32086,gate 5,2/4/22,12:02,35_22,n,1.090972222,N,1,27,8953,3.000559211,7.66,2166498.568,45.58866159
32087,gate 6,2/4/22,9:26,35_22,n,1.013888889,N,1,48,8953,2.923958333,24.6,6301013.25,142.6698347
32088,gate 7,2/4/22,10:34,35_22,n,1.016666667,N,1,27,8953,2.703047091,7.66,1818757.129,41.0684444
32089,gate 8,2/4/22,11:06,35_22,n,1.002777778,N,1,27,8953,2.91375,7.66,1933746.318,44.26973554
32090,gate 1,2/5/22,8:53,36_22,tb,0.829166667,N,1,27,8894,1.9840625,7.66,1088778.899,30.14463223
32091,gate 5,2/5/22,9:46,36_22,n,0.905555556,N,1,27,8894,3.131518692,7.66,1876776.772,47.57837986
32092,gate 6,2/5/22,9:13,36_22,n,0.990972222,N,1,48,8894,2.736708333,24.6,5764197.401,133.5332727
32093,gate 7,2/5/22,10:20,36_22,n,0.990277778,N,1,27,8894,2.650083333,7.66,1736837.056,40.26374545
32094,gate 8,2/5/22,10:24,36_22,n,0.970833333,N,1,27,8894,2.800583333,7.66,1799433.044,42.55035041
32095,gate 1,2/6/22,10:43,37_22,pb,1.076388889,N,1,27,8850,1.97624,7.66,1407833.851,30.02578195
32096,gate 5,2/6/22,11:18,37_22,n,1.063888889,N,1,27,8850,3.019916667,7.66,2126345.068,45.88276694
32097,gate 6,2/6/22,8:52,37_22,n,0.985416667,N,1,48,8850,2.908272358,24.6,6091213.59,141.9044628
32098,gate 7,2/6/22,9:32,37_22,n,0.966666667,N,1,27,8850,2.700541667,7.66,1727707.178,41.03037851
32099,gate 8,2/6/22,9:48,37_22,n,0.975,N,1,27,8850,2.741041667,7.66,1768734.981,41.64571074
32100,gate 1,2/7/22,10:19,38_22,tb,0.983333333,N,1,27,8826,1.908639847,7.66,1242130.597,28.99870656
32101,gate 5,2/7/22,11:37,38_22,n,1.013194444,N,1,27,8826,3.141916859,7.66,2106832.458,47.73636325
32102,gate 6,2/7/22,10:22,38_22,n,1.0625,N,1,48,8826,2.835334395,24.6,6402978.957,138.3455725
32103,gate 7,2/7/22,12:05,38_22,n,1.10625,N,1,27,8826,2.716291667,7.66,1988713.386,41.26967438
32104,gate 8,2/7/22,11:15,38_22,n,1.060416667,N,1,27,8826,2.658013804,7.66,1865418.541,40.38423617
32105,gate 1,2/8/22,9:25,39_22,tb,0.9625,N,1,27,8793,2.016445623,7.66,1284487.154,30.6366416
32106,gate 5,2/8/22,9:02,39_22,n,0.892361111,N,1,27,8793,3.045972222,7.66,1798908.551,46.27863912
32107,gate 6,2/8/22,8:46,39_22,n,0.933333333,N,1,48,8793,2.758923611,24.6,5472998.16,134.6172314
32108,gate 7,2/8/22,9:49,39_22,n,0.905555556,N,1,27,8793,2.749886364,7.66,1648057.496,41.78009166
32109,gate 8,2/8/22,10:19,39_22,n,0.961111111,N,1,27,8793,2.802606383,7.66,1782699.805,42.58108739
32110,gate 1,2/9/22,12:12,40_22,pb,1.115972222,N,1,27,8781,2.0125,7.66,1486386.615,30.57669421
32111,gate 5,2/9/22,10:28,40_22,n,1.059722222,N,1,27,8781,3.043852459,7.66,2134804.705,46.24643273
32112,gate 6,2/9/22,8:47,40_22,n,1.000694444,N,1,48,8781,2.854090909,24.6,6070411.62,139.2607663
32113,gate 7,2/9/22,8:53,40_22,n,0.961111111,N,1,27,8781,2.748255814,7.66,1748128.147,41.75531809
32114,gate 8,2/9/22,9:24,40_22,n,0.961805556,N,1,27,8781,2.884291667,7.66,1835984.323,43.82216364
32120,gate 1,2/10/22,9:35,41_22,tb,0.890972222,N,1,27,8598,1.985833333,7.66,1170979.987,30.17153719
32121,gate 5,2/10/22,9:00,41_22,n,0.938888889,N,1,27,8598,2.971208333,7.66,1846247.057,45.14272231
32122,gate 6,2/10/22,8:31,41_22,n,0.988888889,N,1,48,8598,2.78375,24.6,5850952.56,135.828595
32123,gate 7,2/10/22,10:58,41_22,n,1.086805556,N,1,27,8598,2.654905063,7.66,1909604.184,40.33700387
32124,gate 8,2/10/22,10:21,41_22,n,1.039583333,N,1,27,8598,2.716583333,7.66,1869066.925,41.27410579
32115,gate 1,2/11/22,8:50,42_22,pb,0.96875,N,1,27,8614,1.97277027,7.66,1264825.877,29.973065
32116,gate 5,2/11/22,9:52,42_22,n,1.036111111,N,1,27,8614,2.866860465,7.66,1965872.732,43.55732462
32117,gate 6,2/11/22,11:06,42_22,n,1.107638889,N,1,48,8614,2.719444444,24.6,6402170.5,132.6909091
32118,gate 7,2/11/22,8:44,42_22,n,0.906944444,N,1,27,8614,2.539414063,7.66,1524251.802,38.58230424
32119,gate 8,2/11/22,9:38,42_22,n,0.970138889,N,1,27,8614,2.815061475,7.66,1807441.749,42.77032245
32130,gate 1,2/12/22,8:28,43_22,tb,0.984722222,N,1,27,8686,1.974807692,7.66,1287007.451,30.00402034
32131,gate 5,2/12/22,10:59,43_22,n,1.046527778,N,1,27,8686,2.913458333,7.66,2017911.353,44.26530413
32132,gate 6,2/12/22,9:35,43_22,n,0.936805556,N,1,48,8686,2.787536092,24.6,5550330.014,136.0133313
32133,gate 7,2/12/22,11:46,43_22,n,1.126388889,N,1,28,8686,2.706962025,8.25,2173392.741,44.29574223
32134,gate 8,2/12/22,12:37,43_22,n,1.124305556,N,1,27,8686,2.716291667,7.66,2021171.985,41.26967438
32125,gate 1,2/13/22,8:19,44.0_22,nr,0.99375,N,1,27,8727,2.017097701,7.66,1326620.146,30.64654887
32126,gate 5,2/13/22,11:03,44_22,n,1.002777778,N,1,27,8727,2.898,7.66,1923293.635,44.03043967
32127,gate 6,2/13/22,9:36,44_22,n,1.000694444,N,1,48,8727,2.667583333,24.6,5673725.673,130.1604298
32128,gate 7,2/13/22,9:10,44_22,n,0.891666667,N,1,28,8727,2.69325,8.25,1711775.835,44.07136364
32129,gate 8,2/13/22,9:54,44_22,n,0.886805556,N,1,27,8727,2.800414474,7.66,1643589.018,42.54778486
32135,gate 1,2/14/22,10:14,45_22,tb,1.079861111,N,1,27,8749,1.925785928,7.66,1376316.836,29.25921364
32136,gate 5,2/14/22,9:44,45_22,n,0.945138889,N,1,27,8749,2.897945205,7.66,1812709.934,44.02960715
32137,gate 6,2/14/22,8:42,45_22,n,0.9625,N,1,48,8749,2.840104167,24.6,5810103.338,138.5783058
32138,gate 7,2/14/22,8:30,45_22,n,0.972222222,N,1,28,8749,2.620820064,8.25,1816228.304,42.8861465
32139,gate 8,2/14/22,9:15,45_22,n,0.972916667,N,1,27,8749,2.610099638,7.66,1680642.113,39.65625764
32140,gate 1,2/15/22,8:52,46_22,tb,0.943055556,N,1,27,8743,1.975458333,7.66,1232956.243,30.01390579
32141,gate 5,2/15/22,9:38,46_22,n,0.995833333,N,1,27,8743,2.826607143,7.66,1862921.794,42.94574026
32142,gate 6,2/15/22,8:52,46_22,n,0.935416667,N,1,48,8743,2.7794967,24.6,5526117.512,135.6210621
32143,gate 7,2/15/22,9:42,46_22,n,1.05,N,1,28,8743,2.676916667,8.25,2003511.51,43.80409091
32144,gate 8,2/15/22,10:29,46_22,n,1.051388889,N,1,27,8743,2.684393939,7.66,1867893.646,40.78503982
32145,gate 1,2/16/22,10:07,47_22,pb,1.052083333,N,1,27,8698,2.03525,7.66,1417132.364,30.9223438
32146,gate 5,2/16/22,9:22,47_22,n,0.988888889,N,1,27,8698,2.989918033,7.66,1956812.851,45.42698605
32147,gate 6,2/16/22,8:41,47_22,n,0.992361111,N,1,48,8698,2.833065006,24.6,5975512.043,138.2348413
32148,gate 7,2/16/22,11:42,47_22,n,1.083333333,N,1,28,8698,2.653984375,8.25,2049406.734,43.42883523
32149,gate 8,2/16/22,12:14,47_22,n,1.072916667,N,1,27,8698,2.842416898,7.66,2018349.075,43.185944
32150,gate 1,2/17/22,8:55,48_22,tb,0.95,N,1,27,8569,1.955333333,7.66,1229382.202,29.70813884
32151,gate 5,2/17/22,9:33,48_22,n,1.007638889,N,1,28,8569,2.858873842,8.25,2053371.842,46.78157196
32152,gate 6,2/17/22,8:41,48_22,n,1,N,1,48,8569,2.842628205,24.6,6041835.692,138.7014622
32153,gate 7,2/17/22,9:28,48_22,n,0.906944444,N,1,28,8569,2.609789157,8.25,1687150.396,42.70564074
32154,gate 8,2/17/22,9:58,48_22,n,0.905555556,N,1,27,8569,2.689166667,7.66,1611667.064,40.85755372
32155,gate 1,2/18/22,12:15,49_22,pb,1.138888889,N,1,27,8523,1.971935364,7.66,1486334.449,29.96037994
32156,gate 5,2/18/22,9:46,49_22,n,1.009027778,N,1,27,8523,2.895666667,7.66,1933722.725,43.99498843
32157,gate 6,2/18/22,9:08,49_22,n,1.01875,N,1,48,8523,3.072161458,24.6,6652126.628,149.9011674
32158,gate 7,2/18/22,10:17,49_22,n,1.034027778,N,1,27,8523,2.59,7.66,1772451.996,39.35087603
32159,gate 8,2/18/22,11:06,49_22,n,1.047222222,N,1,27,8523,2.749833333,7.66,1905845.687,41.77928595
32160,gate 1,2/19/22,11:29,50_22,pb,0.968055556,N,1,27,8412,1.794030449,7.66,1149403.734,27.25740146
32161,gate 5,2/19/22,9:27,50_22,n,0.986805556,N,1,27,8412,2.83675,7.66,1852657.596,43.09984463
32162,gate 6,2/19/22,8:40,50_22,n,0.980555556,N,1,48,8412,2.737291667,24.6,5704822.41,133.5617355
32163,gate 7,2/19/22,10:11,50_22,n,0.995833333,N,1,27,8412,2.568416667,7.66,1692757.126,39.02295207
32164,gate 8,2/19/22,10:42,50_22,n,0.983333333,N,1,27,8412,2.770833333,7.66,1803240.6,42.09834711
32165,gate 1,2/20/22,8:36,51_22,n,0.879861111,N,1,27,8382,1.838618211,7.66,1070651.654,27.93484065
32166,gate 5,2/20/22,9:21,51_22,n,0.995833333,N,1,27,8382,2.886935484,7.66,1902682.176,43.86233218
32167,gate 6,2/20/22,8:41,51_22,n,1.000694444,N,1,48,8382,2.721369863,24.6,5788125.104,132.7848568
32168,gate 7,2/20/22,9:19,51_22,n,0.963888889,N,1,27,8382,2.530208333,7.66,1614082.645,38.44243802
32169,gate 8,2/20/22,9:47,51_22,n,0.961805556,N,1,27,8382,2.662259615,7.66,1694650.709,40.44874444
32170,gate 1,2/21/22,10:26,52_22,pb,1.076388889,N,1,27,8358,1.980339404,7.66,1410754.185,30.08806579
32171,gate 5,2/21/22,9:55,52_22,n,1.023611111,N,1,27,8358,2.858625,7.66,1936576.65,43.4322
32172,gate 6,2/21/22,8:31,52_22,n,0.993055556,N,1,48,8358,2.669506173,24.6,5634473.289,130.2542516
32173,gate 7,2/21/22,9:02,52_22,n,0.988194444,N,1,28,8358,2.606413399,8.25,1835918.502,42.65040107
32174,gate 8,2/21/22,9:23,52_22,n,0.983333333,N,1,27,8358,2.877583333,7.66,1872712.817,43.72024132
32175,gate 1,2/22/22,11:42,53_22,pb,1.052777778,N,1,27,8325,1.832541667,7.66,1276830.003,27.84251736
32176,gate 5,2/22/22,8:41,53_22,n,0.948611111,N,1,27,8325,2.852208333,7.66,1790655.182,43.33470909
32177,gate 6,2/22/22,9:12,53_22,n,1.028472222,N,1,48,8325,2.706136364,24.6,5915495.021,132.0415627
32178,gate 7,2/22/22,10:07,53_22,n,1.045138889,N,1,28,8325,2.604677419,8.25,1940419.56,42.62199413
32179,gate 8,2/22/22,10:38,53_22,n,1.052083333,N,1,27,8325,2.74,7.66,1907845.56,41.6298843
32180,gate 1,2/23/22,10:59,54_22,pb,0.970138889,N,1,27,8305,1.831167763,7.66,1175721.771,27.82164311
32181,gate 5,2/23/22,10:16,54_22,n,1.065972222,N,1,27,8305,2.892075163,7.66,2040318.539,43.94042133
32182,gate 6,2/23/22,8:30,54_22,n,0.970833333,N,1,48,8305,2.830797697,24.6,5841203.847,138.1242116
32183,gate 7,2/23/22,9:11,54_22,n,0.961111111,N,1,27,8305,2.622231013,7.66,1667965.485,39.84057433
32184,gate 8,2/23/22,9:43,54_22,n,0.961805556,N,1,27,8305,2.818083333,7.66,1793839.674,42.81623471
32185,gate 1,2/24/22,10:03,55_22,n,0.961111111,N,1,27,8249,1.764,7.66,1122056.41,26.80113719
32186,gate 5,2/24/22,9:19,55_22,n,0.960416667,N,1,27,8249,2.923666667,7.66,1858360.888,44.42040331
32187,gate 6,2/24/22,8:46,55_22,n,1.011111111,N,1,48,8249,2.5375,24.6,5453229.6,123.8132231
32188,gate 7,2/24/22,10:51,55_22,n,1.069444444,N,1,28,8249,2.554708333,8.25,1947454.163,41.80431818
32189,gate 8,2/24/22,11:16,55_22,n,1.064583333,N,1,28,8249,2.681875,8.25,2035100.616,43.88522727
32190,gate 1,2/25/22,11:13,56_22,pb,1.048611111,N,1,27,8214,1.826335312,7.66,1267469.401,27.74822179
32191,gate 5,2/25/22,10:40,56_22,n,1.05625,N,1,27,8214,2.792416667,7.66,1952043.339,42.42627107
32192,gate 6,2/25/22,8:58,56_22,n,1.008333333,N,1,48,8214,2.644444444,24.6,5667446.4,129.031405
32193,gate 7,2/25/22,9:40,56_22,n,0.950694444,N,1,27,8214,2.552666667,7.66,1606118.466,38.7836562
32194,gate 8,2/25/22,10:04,56_22,n,0.95,N,1,27,8214,2.701739482,7.66,1698672.23,41.04857739
32195,gate 1,2/26/22,8:45,57_22,pb,0.897222222,N,1,27,8190,1.708291667,7.66,1014389.058,25.95473884
32196,gate 5,2/26/22,9:10,57_22,n,0.9375,N,1,27,8190,2.617023481,7.66,1623758.389,39.76145427
32197,gate 6,2/26/22,9:46,57_22,n,1.033333333,N,1,48,8190,2.526416667,24.6,5548738.608,123.2724298
32198,gate 7,2/26/22,10:28,57_22,n,1.033333333,N,1,27,8190,2.452008197,7.66,1676891.135,37.25431297
32199,gate 8,2/26/22,10:48,57_22,n,1.030555556,N,1,27,8190,2.361916667,7.66,1610936.76,35.88551736
32200,gate 1,2/27/22,9:21,58_22,pb,1.025,N,1,27,8208,1.84127907,7.66,1249067.746,27.97526811
32201,gate 5,2/27/22,10:06,58_22,n,1.038888889,N,1,28,8208,2.747613269,8.25,2034662.578,44.9609444
32202,gate 6,2/27/22,9:23,58_22,n,0.984027778,N,1,48,8208,2.57425,24.6,5384023.281,125.6063802
32203,gate 7,2/27/22,9:46,58_22,n,0.970833333,N,1,27,8208,2.423166667,7.66,1556934.985,36.8161124
32204,gate 8,2/27/22,10:12,58_22,n,0.975,N,1,27,8208,2.477616279,7.66,1598752.268,37.64338651
32205,gate 1,2/28/22,11:30,59_22,tb,1.089583333,N,1,27,8206,1.77973301,7.66,1283387.542,27.04017492
32206,gate 5,2/28/22,10:42,59_22,n,1.025,N,1,27,8206,2.615958333,7.66,1774586.608,39.74527107
32207,gate 6,2/28/22,8:25,59_22,n,0.959722222,N,1,48,8206,2.457219472,24.6,5012314.91,119.8960642
32208,gate 7,2/28/22,9:18,59_22,n,0.980555556,N,1,27,8206,2.442416667,7.66,1585018.996,37.10858512
32209,gate 8,2/28/22,9:56,59_22,n,0.988888889,N,1,27,8206,2.588662791,7.66,1694203.172,39.33055929
32210,gate 1,3/1/22,10:23,60_22,pb,0.953472222,N,1,27,8186,1.723166667,7.66,1087371.24,26.1807405
32211,gate 5,3/1/22,9:08,60_22,n,0.934722222,N,1,27,8186,2.696539088,7.66,1668137.325,40.96956578
32212,gate 6,3/1/22,8:35,60_22,n,1.006944444,N,1,48,8186,2.289583333,24.6,4900166.25,111.7165289
32213,gate 7,3/1/22,9:31,60_22,n,1.009027778,N,1,28,8186,2.422475166,8.25,1742328.926,39.64050271
32214,gate 8,3/1/22,9:54,60_22,n,0.998611111,N,1,27,8186,2.415812842,7.66,1596622.303,36.70438287
32215,gate 1,3/2/22,10:42,61_22,nr,1.013194444,N,1,27,8170,1.66075,7.66,1113626.541,25.23241983
32216,gate 5,3/2/22,10:07,61_22,n,1.040972222,N,1,27,8170,2.699083333,7.66,1859507.551,41.00822149
32217,gate 6,3/2/22,8:35,61_22,n,1,N,1,48,8170,2.498125,24.6,5309614.8,121.8919835
32218,gate 7,3/2/22,9:14,61_22,n,0.988194444,N,1,27,8170,2.464663024,7.66,1611916.236,37.44658267
32219,gate 8,3/2/22,9:42,61_22,n,0.991666667,N,1,28,8170,2.430698529,8.25,1718163.563,39.77506684
32220,gate 1,3/3/22,10:27,62_22,pb,0.989583333,N,1,27,8281,1.837791667,7.66,1203624.896,27.92228264
32221,gate 5,3/3/22,10:00,62_22,n,0.995138889,N,1,27,8281,2.797140523,7.66,1842215.769,42.49804246
32222,gate 6,3/3/22,8:33,62_22,n,0.998611111,N,1,48,8281,2.611583333,24.6,5543054.286,127.428
32223,gate 7,3/3/22,9:24,62_22,n,1.006944444,N,1,27,8281,2.500082237,7.66,1666104.804,37.98472053
32224,gate 8,3/3/22,9:38,62_22,n,0.997222222,N,1,27,8281,2.666774194,7.66,1760032.566,40.51733618
32225,gate 1,3/4/22,9:34,63_22,n,0.963194444,N,1,27,8362,1.842761076,7.66,1174696.058,27.99778481
32226,gate 5,3/4/22,10:15,63_22,n,1.010416667,N,1,27,8362,2.816245928,7.66,1883274.345,42.7883183
32227,gate 6,3/4/22,8:22,63_22,n,0.992361111,N,0.5,48,8362,2.625451031,24.6,5537611.816,64.05232598
32228,gate 7,3/4/22,10:46,63_22,n,1.056944444,N,1,27,8362,2.680133229,7.66,1874783.211,40.72030519
32229,gate 8,3/4/22,11:30,63_22,n,1.077777778,N,1,27,8362,2.876708333,7.66,2051953.753,43.70694711
32230,gate 1,3/5/22,9:24,64.0_22,nr,0.993055556,N,1,27,8511,1.875416667,7.66,1232576.345,28.49393388
32231,gate 5,3/5/22,8:53,64_22,n,0.943055556,N,1,27,8511,2.86213355,7.66,1786362.875,43.48550677
32232,gate 6,3/5/22,8:47,64_22,n,1.017361111,N,0.5,48,8511,2.883125,24.6,6234296.513,70.33871901
32233,gate 7,3/5/22,9:44,64_22,n,0.956944444,N,1,27,8511,2.597583333,7.66,1645124.335,39.46609256
32234,gate 8,3/5/22,10:13,64_22,n,0.946527778,N,1,27,8511,2.593208333,7.66,1624475.944,39.39962149
32235,gate 1,3/6/22,11:13,65_22,pb,1.075694444,N,1,27,8569,1.865116279,7.66,1327814.327,28.33743609
32236,gate 5,3/6/22,10:36,65_22,n,1.071527778,N,1,27,8569,2.855125,7.66,2024748.439,43.37902314
32237,gate 6,3/6/22,9:26,65_22,n,1.027083333,N,0.5,48,8569,2.6215,24.6,5722744.986,63.95593388
32238,gate 7,3/6/22,9:52,65_22,n,1.005555556,N,1,27,8569,2.557041667,7.66,1701713.275,38.85012727
32239,gate 8,3/6/22,10:14,65_22,n,1.000694444,N,1,27,8569,2.779850158,7.66,1841049.17,42.23534322
32240,gate 1,3/7/22,10:17,66_22,n,0.961111111,N,1,27,8511,1.810685484,7.66,1151752.411,27.51044788
32241,gate 5,3/7/22,10:35,66_22,n,0.999305556,N,1,27,8511,2.731397929,7.66,1806449.352,41.49918969
32242,gate 6,3/7/22,10:10,66_22,n,1.030555556,N,0.5,48,8511,2.482316415,24.6,5437226.158,60.56031451
32243,gate 7,3/7/22,10:37,66_22,n,1.03125,N,1,27,8511,2.552375,7.66,1742011.252,38.77922479
32244,gate 8,3/7/22,11:04,66_22,n,1.034722222,N,1,27,8511,2.695900322,7.66,1846163.324,40.95986075
32245,gate 1,3/8/22,9:34,67_22,n,0.970138889,N,1,27,8438,1.736472039,7.66,1114921.321,26.38289419
32246,gate 5,3/8/22,9:14,67_22,n,0.94375,N,1,27,8438,2.858916667,7.66,1785669.058,43.4366314
32247,gate 6,3/8/22,8:31,67_22,n,0.93125,N,0.5,48,8438,2.727459677,24.6,5398504.579,66.54099973
32248,gate 7,3/8/22,10:07,67_22,n,0.979166667,N,1,28,8438,2.573308581,8.25,1796040.724,42.10868587
32249,gate 8,3/8/22,10:24,67_22,n,0.972222222,N,1,27,8438,2.634333333,7.66,1695035.44,40.02444959
32250,gate 1,3/9/22,11:53,68_22,pb,1.096527778,N,1,27,8408,1.686930199,7.66,1224219.416,25.63018577
32251,gate 5,3/9/22,11:19,68_22,n,1.086805556,N,1,27,8408,2.799708333,7.66,2013757.412,42.5370562
32252,gate 6,3/9/22,8:57,68_22,n,1.018055556,N,0.5,48,8408,2.596416667,24.6,5618167.926,63.34398347
32253,gate 7,3/9/22,9:43,68_22,n,0.983333333,N,1,27,8408,2.57,7.66,1672539.552,39.04700826
32254,gate 8,3/9/22,10:18,68_22,n,0.995833333,N,1,27,8408,2.704916667,7.66,1782719.69,41.09684959
32255,gate 1,3/10/22,9:59,69_22,n,0.920833333,N,1,27,8382,1.743,7.66,1062235.793,26.48207603
32256,gate 5,3/10/22,8:53,69_22,n,0.898611111,N,1,27,8382,2.815458333,7.66,1674416.137,42.77635207
32257,gate 6,3/10/22,8:17,69_22,n,0.972222222,N,1,48,8382,2.653583333,24.6,5483364.6,129.4773223
32258,gate 7,3/10/22,9:12,69_22,n,0.978472222,N,1,28,8382,2.580023364,8.25,1799450.196,42.21856415
32259,gate 8,3/10/22,9:31,69_22,n,0.967361111,N,1,27,8382,2.600284091,7.66,1664761.161,39.50712622
32260,gate 1,3/11/22,10:35,70_22,n,1.025,N,1,27,8358,1.883875,7.66,1277963.53,28.62244463
32261,gate 5,3/11/22,9:20,70_22,n,1.01875,N,1,28,8358,2.721736111,8.25,1976429.503,44.5375
32262,gate 6,3/11/22,8:41,70_22,n,1.016666667,N,1,48,8358,2.828317152,24.6,6111608.715,138.0031774
32263,gate 7,3/11/22,9:40,70_22,n,1.019444444,N,1,27,8358,2.625583333,7.66,1771462.171,39.89150744
32264,gate 8,3/11/22,10:05,70_22,n,1.023611111,N,1,28,8358,2.69325,8.25,1965075.998,44.07136364
32265,gate 1,3/12/22,10:33,71_22,pb,0.998611111,N,1,27,8467,1.681631833,7.66,1111398.55,25.54968563
32266,gate 5,3/12/22,9:09,71_22,n,0.992361111,N,1,27,8467,2.769732704,7.66,1819072.917,42.08162482
32267,gate 6,3/12/22,8:37,71_22,n,0.997222222,N,1,48,8467,2.760483871,24.6,5850944.942,134.6933618
32268,gate 7,3/12/22,9:34,71_22,n,0.995833333,N,1,27,8467,2.620041667,7.66,1726781.429,39.80731074
32269,gate 8,3/12/22,10:03,71_22,n,0.998611111,N,1,28,8467,2.63025,8.25,1872238.253,43.04045455
32270,gate 1,3/13/22,12:21,72_22,n,1.075,N,1,27,8571,1.783833333,7.66,1269127.49,27.10247273
32271,gate 5,3/13/22,10:30,72_22,n,1.05625,N,1,27,8571,2.944375,7.66,2058270.055,44.73503306
32272,gate 6,3/13/22,9:44,72_22,n,1.046527778,N,1,48,8571,2.696640625,24.6,5998224.035,131.5782335
32273,gate 7,3/13/22,11:02,72_22,n,1.061111111,N,1,28,8571,2.653731343,8.25,2007176.239,43.42469471
32274,gate 8,3/13/22,11:35,72_22,n,1.063888889,N,1,27,8571,2.807838542,7.66,1977019.334,42.66058161
32275,gate 1,3/14/22,10:38,73_22,n,0.928472222,N,1,27,8579,1.780882353,7.66,1094325.849,27.05763734
32276,gate 5,3/14/22,9:28,73_22,n,0.956944444,N,1,27,8579,2.905291667,7.66,1840004.885,44.14122479
32277,gate 6,3/14/22,9:00,73_22,n,0.969444444,N,1,48,8579,2.465532544,24.6,5080219.946,120.3016871
32278,gate 7,3/14/22,9:48,73_22,n,0.948611111,N,1,28,8579,2.696020833,8.25,1822968.407,44.11670455
32279,gate 8,3/14/22,10:14,73_22,n,0.94375,N,1,27,8579,2.790958333,7.66,1743222.528,42.40411405
32280,gate 1,3/15/22,11:04,74_22,n,1.018055556,N,1,27,8378,1.871625,7.66,1261051.514,28.43632562
32281,gate 5,3/15/22,10:32,74_22,n,1.044444444,N,1,27,8378,2.791096491,7.66,1929313.073,42.40621314
32282,gate 6,3/15/22,9:03,74_22,n,0.848611111,N,1,48,8378,2.771416667,24.6,4998726.642,135.2268099
32283,gate 7,3/15/22,9:44,74_22,n,0.997222222,N,1,27,8378,2.669186047,7.66,1761624.354,40.5539804
32284,gate 8,3/15/22,10:04,74_22,n,0.993055556,N,1,27,8378,2.802625,7.66,1841963.624,42.58137025
32285,gate 1,3/16/22,6:41,75_22,n,0.817361111,N,1,27,8456,1.821458333,7.66,985316.4283,27.67412397
32286,gate 5,3/16/22,7:05,75_22,n,0.85625,N,1,27,8456,2.855277778,7.66,1618048.227,43.38134435
32289,gate 6,3/16/22,6:45,75_22,n,0.904166667,N,0.5,48,8456,2.705749258,24.6,5199779.048,66.01133727
32290,gate 7,3/16/22,6:59,75_22,n,0.885416667,N,1,27,8456,2.607848837,7.66,1528173.34,39.62206035
32291,gate 8,3/16/22,7:30,75_22,n,0.893055556,N,1,27,8456,2.6625,7.66,1573658.91,40.45239669
32292,gate 1,3/16/22,10:03,76.0_22,n,0.223,RMS,1,27,8586,1.814903846,7.66,135963.1587,13.99679208
32293,gate 6,3/16/22,9:59,76.0_22,n,0.266,RMS,0.5,48,8586,2.684083601,24.6,768571.2347,33.16535289
32294,gate 5,3/16/22,9:50,76.0_22,n,0.226,RMS,1,27,8586,2.83675,7.66,215122.0995,21.8518755
32295,gate 7,3/16/22,10:16,76.0_22,n,0.27,RMS,1,27,8586,2.529596774,7.66,229032.7275,19.47358496
32296,gate 8,3/16/22,10:14,76.0_22,n,0.225,RMS,1,27,8586,2.811375,7.66,211905.7038,21.62082479
32297,gate 1,3/21/22,13:37,81_22,n,0.263,RMS,1,27,8218,1.902833333,7.66,168786.6446,14.73311097
32298,gate 5,3/21/22,13:26,81_22,n,0.254,RMS,0.5,27,8218,2.916477273,7.66,250657.2225,11.32735834
32299,gate 6,3/21/22,12:45,81_22,n,0.205,RMS,0.5,48,8218,2.820125,24.6,628538.1795,35.19329545
32300,gate 7,3/21/22,13:10,81_22,n,0.245,RMS,0.5,27,8218,2.68625,7.66,222228.09,10.41154073
